filename,region_shape_attributes,region_attributes
Plate 1451.jpg,"{""name"":""rect"",""x"":868,""y"":246,""width"":148,""height"":231}","{""name"":""Salad""}"
Plate 1451.jpg,"{""name"":""rect"",""x"":330,""y"":89,""width"":163,""height"":136}","{""name"":""Paneer Curry""}"
Plate 1451.jpg,"{""name"":""rect"",""x"":257,""y"":246,""width"":173,""height"":220}","{""name"":""Bread""}"
Plate 1452.jpg,"{""name"":""rect"",""x"":346,""y"":152,""width"":165,""height"":90}","{""name"":""Dal""}"
Plate 1452.jpg,"{""name"":""rect"",""x"":164,""y"":141,""width"":130,""height"":128}","{""name"":""Khichdi""}"
Plate 1452.jpg,"{""name"":""rect"",""x"":266,""y"":304,""width"":351,""height"":203}","{""name"":""Bhatura""}"
Plate 1453.jpg,"{""name"":""rect"",""x"":390,""y"":38,""width"":206,""height"":118}","{""name"":""Salad""}"
Plate 1453.jpg,"{""name"":""rect"",""x"":338,""y"":189,""width"":290,""height"":209}","{""name"":""Papad""}"
Plate 1454.jpg,"{""name"":""rect"",""x"":414,""y"":95,""width"":188,""height"":119}","{""name"":""Chutney""}"
Plate 1454.jpg,"{""name"":""rect"",""x"":394,""y"":240,""width"":202,""height"":170}","{""name"":""Chutney""}"
Plate 1454.jpg,"{""name"":""rect"",""x"":633,""y"":105,""width"":287,""height"":301}","{""name"":""Egg Bhurji""}"
Plate 1455.jpg,"{""name"":""rect"",""x"":280,""y"":309,""width"":212,""height"":177}","{""name"":""Vada""}"
Plate 1455.jpg,"{""name"":""rect"",""x"":478,""y"":133,""width"":306,""height"":173}","{""name"":""Besan Chilla""}"
Plate 1456.jpg,"{""name"":""rect"",""x"":781,""y"":154,""width"":179,""height"":124}","{""name"":""Raita""}"
Plate 1456.jpg,"{""name"":""rect"",""x"":445,""y"":318,""width"":390,""height"":208}","{""name"":""Rice""}"
Plate 1456.jpg,"{""name"":""rect"",""x"":539,""y"":142,""width"":217,""height"":151}","{""name"":""Dal""}"
Plate 1456.jpg,"{""name"":""rect"",""x"":885,""y"":316,""width"":116,""height"":235}","{""name"":""Gulab Jamun""}"
Plate 1456.jpg,"{""name"":""rect"",""x"":283,""y"":295,""width"":128,""height"":228}","{""name"":""Chaat""}"
Plate 1456.jpg,"{""name"":""rect"",""x"":244,""y"":64,""width"":249,""height"":209}","{""name"":""Chapati""}"
Plate 1457.jpg,"{""name"":""rect"",""x"":497,""y"":118,""width"":330,""height"":168}","{""name"":""Besan Chilla""}"
Plate 1457.jpg,"{""name"":""rect"",""x"":536,""y"":318,""width"":243,""height"":156}","{""name"":""Poha""}"
Plate 1458.jpg,"{""name"":""rect"",""x"":518,""y"":119,""width"":202,""height"":154}","{""name"":""Dal""}"
Plate 1458.jpg,"{""name"":""rect"",""x"":234,""y"":270,""width"":130,""height"":251}","{""name"":""Salad""}"
Plate 1458.jpg,"{""name"":""rect"",""x"":408,""y"":304,""width"":356,""height"":235}","{""name"":""Rice""}"
Plate 1458.jpg,"{""name"":""rect"",""x"":295,""y"":104,""width"":159,""height"":139}","{""name"":""Curd""}"
Plate 1458.jpg,"{""name"":""rect"",""x"":752,""y"":124,""width"":200,""height"":144}","{""name"":""Paneer Curry""}"
Plate 1458.jpg,"{""name"":""rect"",""x"":801,""y"":284,""width"":229,""height"":260}","{""name"":""Chapati""}"
Plate 1459.jpg,"{""name"":""rect"",""x"":898,""y"":162,""width"":518,""height"":415}","{""name"":""Curd""}"
Plate 1459.jpg,"{""name"":""rect"",""x"":1531,""y"":162,""width"":492,""height"":361}","{""name"":""Khichdi""}"
Plate 1459.jpg,"{""name"":""rect"",""x"":640,""y"":630,""width"":1079,""height"":675}","{""name"":""Chapati""}"
Plate 1460.jpg,"{""name"":""rect"",""x"":106,""y"":226,""width"":1085,""height"":1065}","{""name"":""Bread""}"
Plate 1460.jpg,"{""name"":""rect"",""x"":1318,""y"":369,""width"":666,""height"":599}","{""name"":""Egg Bhurji""}"
Plate 1460.jpg,"{""name"":""rect"",""x"":1361,""y"":1121,""width"":619,""height"":526}","{""name"":""Achar""}"
Plate 1461.jpg,"{""name"":""rect"",""x"":280,""y"":78,""width"":131,""height"":205}","{""name"":""Raita""}"
Plate 1461.jpg,"{""name"":""rect"",""x"":449,""y"":119,""width"":304,""height"":156}","{""name"":""Rice""}"
Plate 1461.jpg,"{""name"":""rect"",""x"":252,""y"":307,""width"":203,""height"":180}","{""name"":""Dal""}"
Plate 1461.jpg,"{""name"":""rect"",""x"":774,""y"":68,""width"":135,""height"":213}","{""name"":""Chapati""}"
Plate 1462.jpg,"{""name"":""rect"",""x"":276,""y"":331,""width"":161,""height"":179}","{""name"":""Salad""}"
Plate 1462.jpg,"{""name"":""rect"",""x"":464,""y"":336,""width"":261,""height"":168}","{""name"":""Salad""}"
Plate 1462.jpg,"{""name"":""rect"",""x"":294,""y"":134,""width"":378,""height"":178}","{""name"":""Chaat""}"
Plate 1463.jpg,"{""name"":""rect"",""x"":474,""y"":2036,""width"":825,""height"":902}","{""name"":""Vada""}"
Plate 1463.jpg,"{""name"":""rect"",""x"":1547,""y"":1799,""width"":918,""height"":907}","{""name"":""Chutney""}"
Plate 1463.jpg,"{""name"":""rect"",""x"":417,""y"":170,""width"":732,""height"":768}","{""name"":""Chutney""}"
Plate 1463.jpg,"{""name"":""rect"",""x"":1402,""y"":320,""width"":1098,""height"":1315}","{""name"":""Uttapam""}"
Plate 1464.jpg,"{""name"":""rect"",""x"":740,""y"":179,""width"":295,""height"":75}","{""name"":""Chutney""}"
Plate 1464.jpg,"{""name"":""rect"",""x"":351,""y"":325,""width"":712,""height"":367}","{""name"":""Idli""}"
Plate 1465.jpg,"{""name"":""rect"",""x"":1832,""y"":1064,""width"":1048,""height"":712}","{""name"":""Achar""}"
Plate 1465.jpg,"{""name"":""rect"",""x"":1776,""y"":2008,""width"":1560,""height"":1496}","{""name"":""Aloo Beans""}"
Plate 1465.jpg,"{""name"":""rect"",""x"":3416,""y"":600,""width"":2368,""height"":1744}","{""name"":""Chapati""}"
Plate 1466.jpg,"{""name"":""rect"",""x"":194,""y"":558,""width"":1504,""height"":860}","{""name"":""Salad""}"
Plate 1466.jpg,"{""name"":""rect"",""x"":2233,""y"":1287,""width"":2005,""height"":1333}","{""name"":""Chapati""}"
Plate 1467.jpg,"{""name"":""rect"",""x"":1557,""y"":913,""width"":749,""height"":929}","{""name"":""Chicken Curry""}"
Plate 1467.jpg,"{""name"":""rect"",""x"":1082,""y"":2575,""width"":644,""height"":1140}","{""name"":""Salad""}"
Plate 1467.jpg,"{""name"":""rect"",""x"":1831,""y"":1926,""width"":1177,""height"":1747}","{""name"":""Chapati""}"
Plate 1468.jpg,"{""name"":""rect"",""x"":1389,""y"":1019,""width"":588,""height"":559}","{""name"":""Raita""}"
Plate 1468.jpg,"{""name"":""rect"",""x"":629,""y"":1734,""width"":949,""height"":900}","{""name"":""Chaat""}"
Plate 1468.jpg,"{""name"":""rect"",""x"":974,""y"":349,""width"":941,""height"":534}","{""name"":""Papad""}"
Plate 1469.jpg,"{""name"":""rect"",""x"":1470,""y"":1901,""width"":3219,""height"":2813}","{""name"":""Biryani""}"
Plate 1469.jpg,"{""name"":""rect"",""x"":4308,""y"":329,""width"":1799,""height"":1483}","{""name"":""Salad""}"
Plate 1469.jpg,"{""name"":""rect"",""x"":507,""y"":4600,""width"":798,""height"":684}","{""name"":""Chutney""}"
Plate 1469.jpg,"{""name"":""rect"",""x"":1394,""y"":5145,""width"":824,""height"":900}","{""name"":""Curd""}"
Plate 1470.jpg,"{""name"":""rect"",""x"":1043,""y"":4118,""width"":1176,""height"":1082}","{""name"":""Rice""}"
Plate 1471.jpg,"{""name"":""rect"",""x"":290,""y"":1904,""width"":838,""height"":928}","{""name"":""Salad""}"
Plate 1471.jpg,"{""name"":""rect"",""x"":2199,""y"":237,""width"":860,""height"":717}","{""name"":""Dal""}"
Plate 1471.jpg,"{""name"":""rect"",""x"":1223,""y"":2547,""width"":833,""height"":944}","{""name"":""Rice""}"
Plate 1471.jpg,"{""name"":""rect"",""x"":211,""y"":881,""width"":902,""height"":870}","{""name"":""Paneer Curry""}"
Plate 1471.jpg,"{""name"":""rect"",""x"":1165,""y"":185,""width"":791,""height"":780}","{""name"":""Aloo Matar""}"
Plate 1471.jpg,"{""name"":""rect"",""x"":2199,""y"":2700,""width"":1018,""height"":918}","{""name"":""Curd""}"
Plate 1471.jpg,"{""name"":""rect"",""x"":1266,""y"":1092,""width"":976,""height"":1150}","{""name"":""Chapati""}"
Plate 1471.jpg,"{""name"":""rect"",""x"":2790,""y"":1134,""width"":770,""height"":1223}","{""name"":""Papad""}"
Plate 1472.jpg,"{""name"":""rect"",""x"":971,""y"":716,""width"":2139,""height"":1393}","{""name"":""Rice""}"
Plate 1472.jpg,"{""name"":""rect"",""x"":3974,""y"":854,""width"":2385,""height"":1923}","{""name"":""Aloo Matar""}"
Plate 1473.jpg,"{""name"":""rect"",""x"":540,""y"":2136,""width"":1956,""height"":1716}","{""name"":""Salad""}"
Plate 1473.jpg,"{""name"":""rect"",""x"":3600,""y"":960,""width"":2052,""height"":1956}","{""name"":""Dal""}"
Plate 1473.jpg,"{""name"":""rect"",""x"":688,""y"":8,""width"":2632,""height"":1880}","{""name"":""Chapati""}"
Plate 1474.jpg,"{""name"":""rect"",""x"":232,""y"":1050,""width"":2375,""height"":2122}","{""name"":""Chicken Curry""}"
Plate 1475.jpg,"{""name"":""rect"",""x"":471,""y"":2921,""width"":2311,""height"":1994}","{""name"":""Laddu""}"
Plate 1476.jpg,"{""name"":""rect"",""x"":16,""y"":855,""width"":2549,""height"":2784}","{""name"":""Malpua""}"
Plate 1476.jpg,"{""name"":""rect"",""x"":2886,""y"":2706,""width"":1075,""height"":1224}","{""name"":""Kheer""}"
Plate 1478.jpg,"{""name"":""rect"",""x"":1280,""y"":1396,""width"":2307,""height"":1419}","{""name"":""Raita""}"
Plate 1479.jpg,"{""name"":""rect"",""x"":722,""y"":2466,""width"":2372,""height"":1345}","{""name"":""Noodles""}"
Plate 1480.jpg,"{""name"":""rect"",""x"":566,""y"":120,""width"":2273,""height"":2189}","{""name"":""Biryani""}"
Plate 1481.jpg,"{""name"":""rect"",""x"":254,""y"":449,""width"":742,""height"":276}","{""name"":""Chapati""}"
Plate 1481.jpg,"{""name"":""rect"",""x"":763,""y"":244,""width"":278,""height"":106}","{""name"":""Curd""}"
Plate 1482.jpg,"{""name"":""rect"",""x"":918,""y"":645,""width"":1031,""height"":1073}","{""name"":""Aloo Sabji""}"
Plate 1482.jpg,"{""name"":""rect"",""x"":109,""y"":1836,""width"":1811,""height"":1291}","{""name"":""Poori""}"
Plate 1483.jpg,"{""name"":""rect"",""x"":546,""y"":119,""width"":287,""height"":261}","{""name"":""Dal""}"
Plate 1483.jpg,"{""name"":""rect"",""x"":701,""y"":413,""width"":271,""height"":276}","{""name"":""Salad""}"
Plate 1483.jpg,"{""name"":""rect"",""x"":253,""y"":427,""width"":437,""height"":365}","{""name"":""Bhatura""}"
Plate 1484.jpg,"{""name"":""rect"",""x"":156,""y"":383,""width"":1148,""height"":934}","{""name"":""Dal""}"
Plate 1484.jpg,"{""name"":""rect"",""x"":765,""y"":1633,""width"":645,""height"":356}","{""name"":""Rice""}"
Plate 1484.jpg,"{""name"":""rect"",""x"":1424,""y"":245,""width"":1126,""height"":1023}","{""name"":""Bhindi Masala""}"
Plate 1485.jpg,"{""name"":""rect"",""x"":1187,""y"":1974,""width"":1805,""height"":1863}","{""name"":""Fried Rice""}"
Plate 1485.jpg,"{""name"":""rect"",""x"":781,""y"":338,""width"":1684,""height"":1351}","{""name"":""Chicken Curry""}"
Plate 1486.jpg,"{""name"":""rect"",""x"":157,""y"":905,""width"":633,""height"":444}","{""name"":""Aloo Beans""}"
Plate 1486.jpg,"{""name"":""rect"",""x"":459,""y"":614,""width"":355,""height"":293}","{""name"":""Salad""}"
Plate 1486.jpg,"{""name"":""rect"",""x"":729,""y"":174,""width"":631,""height"":474}","{""name"":""Rice""}"
Plate 1486.jpg,"{""name"":""rect"",""x"":860,""y"":678,""width"":620,""height"":690}","{""name"":""Chapati""}"
Plate 1487.jpg,"{""name"":""rect"",""x"":158,""y"":42,""width"":437,""height"":441}","{""name"":""Aloo Beans""}"
Plate 1488.jpg,"{""name"":""rect"",""x"":95,""y"":337,""width"":769,""height"":808}","{""name"":""Aloo Beans""}"
Plate 1489.jpg,"{""name"":""rect"",""x"":147,""y"":392,""width"":305,""height"":297}","{""name"":""Aloo Beans""}"
Plate 1490.jpg,"{""name"":""rect"",""x"":82,""y"":137,""width"":406,""height"":293}","{""name"":""Aloo Beans""}"
Plate 1490.jpg,"{""name"":""rect"",""x"":404,""y"":232,""width"":347,""height"":505}","{""name"":""Chapati""}"
Plate 1491.jpg,"{""name"":""rect"",""x"":95,""y"":423,""width"":334,""height"":340}","{""name"":""Aloo Beans""}"
Plate 1491.jpg,"{""name"":""rect"",""x"":4,""y"":278,""width"":101,""height"":245}","{""name"":""Salad""}"
Plate 1492.jpg,"{""name"":""rect"",""x"":104,""y"":4,""width"":428,""height"":324}","{""name"":""Aloo Palak""}"
Plate 1493.jpg,"{""name"":""rect"",""x"":102,""y"":333,""width"":333,""height"":385}","{""name"":""Aloo Palak""}"
Plate 1493.jpg,"{""name"":""rect"",""x"":155,""y"":722,""width"":405,""height"":289}","{""name"":""Chapati""}"
Plate 1494.jpg,"{""name"":""rect"",""x"":415,""y"":160,""width"":272,""height"":295}","{""name"":""Aloo Palak""}"
Plate 1495.jpg,"{""name"":""rect"",""x"":217,""y"":502,""width"":375,""height"":332}","{""name"":""Aloo Palak""}"
Plate 1496.jpg,"{""name"":""rect"",""x"":74,""y"":122,""width"":239,""height"":214}","{""name"":""Aloo Palak""}"
Plate 1496.jpg,"{""name"":""rect"",""x"":312,""y"":217,""width"":226,""height"":167}","{""name"":""Dal""}"
Plate 1497.jpg,"{""name"":""rect"",""x"":189,""y"":233,""width"":439,""height"":353}","{""name"":""Aloo Palak""}"
Plate 1499.jpg,"{""name"":""rect"",""x"":283,""y"":252,""width"":374,""height"":185}","{""name"":""Bhaji""}"
Plate 1500.jpg,"{""name"":""rect"",""x"":136,""y"":276,""width"":311,""height"":245}","{""name"":""Bhaji""}"
Plate 1501.jpg,"{""name"":""rect"",""x"":263,""y"":788,""width"":578,""height"":603}","{""name"":""Bhaji""}"
Plate 1501.jpg,"{""name"":""rect"",""x"":159,""y"":593,""width"":204,""height"":225}","{""name"":""Salad""}"
Plate 1501.jpg,"{""name"":""rect"",""x"":915,""y"":991,""width"":164,""height"":218}","{""name"":""Salad""}"
Plate 1502.jpg,"{""name"":""rect"",""x"":188,""y"":80,""width"":380,""height"":239}","{""name"":""Bhaji""}"
Plate 1502.jpg,"{""name"":""rect"",""x"":172,""y"":376,""width"":121,""height"":204}","{""name"":""Salad""}"
Plate 1503.jpg,"{""name"":""rect"",""x"":55,""y"":321,""width"":404,""height"":398}","{""name"":""Bhaji""}"
Plate 1503.jpg,"{""name"":""rect"",""x"":506,""y"":368,""width"":139,""height"":250}","{""name"":""Salad""}"
Plate 1504.jpg,"{""name"":""rect"",""x"":197,""y"":436,""width"":1073,""height"":466}","{""name"":""Bhaji""}"
Plate 1504.jpg,"{""name"":""rect"",""x"":864,""y"":98,""width"":319,""height"":294}","{""name"":""Salad""}"
Plate 1505.jpg,"{""name"":""rect"",""x"":81,""y"":40,""width"":420,""height"":385}","{""name"":""Bhatura""}"
Plate 1506.jpg,"{""name"":""rect"",""x"":418,""y"":191,""width"":752,""height"":809}","{""name"":""Bhatura""}"
Plate 1507.jpg,"{""name"":""rect"",""x"":353,""y"":73,""width"":177,""height"":187}","{""name"":""Bhatura""}"
Plate 1507.jpg,"{""name"":""rect"",""x"":471,""y"":217,""width"":153,""height"":196}","{""name"":""Bhatura""}"
Plate 1507.jpg,"{""name"":""rect"",""x"":339,""y"":267,""width"":137,""height"":145}","{""name"":""Bhatura""}"
Plate 1507.jpg,"{""name"":""rect"",""x"":540,""y"":76,""width"":68,""height"":100}","{""name"":""Salad""}"
Plate 1507.jpg,"{""name"":""rect"",""x"":339,""y"":4,""width"":157,""height"":51}","{""name"":""Salad""}"
Plate 1508.jpg,"{""name"":""rect"",""x"":297,""y"":637,""width"":838,""height"":864}","{""name"":""Bhatura""}"
Plate 1509.jpg,"{""name"":""rect"",""x"":230,""y"":420,""width"":395,""height"":409}","{""name"":""Bhatura""}"
Plate 1510.jpg,"{""name"":""rect"",""x"":77,""y"":31,""width"":424,""height"":301}","{""name"":""Bhatura""}"
Plate 1511.jpg,"{""name"":""rect"",""x"":259,""y"":47,""width"":380,""height"":377}","{""name"":""Bhatura""}"
Plate 1512.jpg,"{""name"":""rect"",""x"":573,""y"":622,""width"":463,""height"":527}","{""name"":""Bhatura""}"
Plate 1512.jpg,"{""name"":""rect"",""x"":550,""y"":130,""width"":431,""height"":516}","{""name"":""Bhatura""}"
Plate 1512.jpg,"{""name"":""rect"",""x"":263,""y"":971,""width"":261,""height"":172}","{""name"":""Salad""}"
Plate 1513.jpg,"{""name"":""rect"",""x"":18,""y"":583,""width"":871,""height"":810}","{""name"":""Bhatura""}"
Plate 1514.jpg,"{""name"":""rect"",""x"":272,""y"":479,""width"":731,""height"":821}","{""name"":""Bhindi Masala""}"
Plate 1515.jpg,"{""name"":""rect"",""x"":213,""y"":437,""width"":491,""height"":489}","{""name"":""Bhindi Masala""}"
Plate 1517.jpg,"{""name"":""rect"",""x"":67,""y"":189,""width"":359,""height"":363}","{""name"":""Bhindi Masala""}"
Plate 1518.jpg,"{""name"":""rect"",""x"":148,""y"":1478,""width"":1509,""height"":1077}","{""name"":""Bhindi Masala""}"
Plate 1519.jpg,"{""name"":""rect"",""x"":184,""y"":37,""width"":332,""height"":312}","{""name"":""Bhindi Masala""}"
Plate 1520.jpg,"{""name"":""rect"",""x"":28,""y"":259,""width"":229,""height"":219}","{""name"":""Bhindi Masala""}"
Plate 1521.jpg,"{""name"":""rect"",""x"":31,""y"":303,""width"":181,""height"":201}","{""name"":""Bhindi Masala""}"
Plate 1522.jpg,"{""name"":""rect"",""x"":400,""y"":169,""width"":183,""height"":188}","{""name"":""Bhindi Masala""}"
Plate 1523.jpg,"{""name"":""rect"",""x"":159,""y"":61,""width"":423,""height"":429}","{""name"":""Biryani""}"
Plate 1524.jpg,"{""name"":""rect"",""x"":100,""y"":309,""width"":284,""height"":273}","{""name"":""Biryani""}"
Plate 1525.jpg,"{""name"":""rect"",""x"":433,""y"":968,""width"":549,""height"":595}","{""name"":""Biryani""}"
Plate 1526.jpg,"{""name"":""rect"",""x"":139,""y"":21,""width"":613,""height"":1058}","{""name"":""Biryani""}"
Plate 1527.jpg,"{""name"":""rect"",""x"":457,""y"":1317,""width"":674,""height"":486}","{""name"":""Biryani""}"
Plate 1527.jpg,"{""name"":""rect"",""x"":493,""y"":19,""width"":819,""height"":672}","{""name"":""Biryani""}"
Plate 1527.jpg,"{""name"":""rect"",""x"":1109,""y"":742,""width"":239,""height"":268}","{""name"":""Salad""}"
Plate 1528.jpg,"{""name"":""rect"",""x"":301,""y"":153,""width"":251,""height"":325}","{""name"":""Biryani""}"
Plate 1528.jpg,"{""name"":""rect"",""x"":11,""y"":290,""width"":292,""height"":186}","{""name"":""Papad""}"
Plate 1529.jpg,"{""name"":""rect"",""x"":73,""y"":341,""width"":453,""height"":189}","{""name"":""Biryani""}"
Plate 1530.jpg,"{""name"":""rect"",""x"":127,""y"":569,""width"":898,""height"":905}","{""name"":""Biryani""}"
Plate 1531.jpg,"{""name"":""rect"",""x"":130,""y"":380,""width"":1017,""height"":1066}","{""name"":""Biryani""}"
Plate 1532.jpg,"{""name"":""rect"",""x"":26,""y"":299,""width"":1026,""height"":1126}","{""name"":""Biryani""}"
Plate 1533.jpg,"{""name"":""rect"",""x"":79,""y"":337,""width"":542,""height"":562}","{""name"":""Biryani""}"
Plate 1534.jpg,"{""name"":""rect"",""x"":768,""y"":112,""width"":496,""height"":479}","{""name"":""Chicken Curry""}"
Plate 1534.jpg,"{""name"":""rect"",""x"":406,""y"":600,""width"":638,""height"":534}","{""name"":""Rice""}"
Plate 1535.jpg,"{""name"":""rect"",""x"":31,""y"":254,""width"":320,""height"":305}","{""name"":""Chicken Curry""}"
Plate 1536.jpg,"{""name"":""rect"",""x"":237,""y"":112,""width"":222,""height"":248}","{""name"":""Chicken Curry""}"
Plate 1537.jpg,"{""name"":""rect"",""x"":357,""y"":59,""width"":233,""height"":260}","{""name"":""Chicken Curry""}"
Plate 1537.jpg,"{""name"":""rect"",""x"":209,""y"":63,""width"":84,""height"":99}","{""name"":""Salad""}"
Plate 1538.jpg,"{""name"":""rect"",""x"":498,""y"":163,""width"":341,""height"":332}","{""name"":""Chicken Curry""}"
Plate 1539.jpg,"{""name"":""rect"",""x"":271,""y"":447,""width"":336,""height"":313}","{""name"":""Chicken Curry""}"
Plate 1539.jpg,"{""name"":""rect"",""x"":207,""y"":116,""width"":133,""height"":141}","{""name"":""Salad""}"
Plate 1540.jpg,"{""name"":""rect"",""x"":303,""y"":640,""width"":502,""height"":322}","{""name"":""Chicken Curry""}"
Plate 1540.jpg,"{""name"":""rect"",""x"":1041,""y"":533,""width"":425,""height"":406}","{""name"":""Gobhi Sabji""}"
Plate 1541.jpg,"{""name"":""rect"",""x"":14,""y"":140,""width"":502,""height"":480}","{""name"":""Gajar Ka Halwa""}"
Plate 1541.jpg,"{""name"":""rect"",""x"":246,""y"":628,""width"":660,""height"":679}","{""name"":""Gajar Ka Halwa""}"
Plate 1541.jpg,"{""name"":""rect"",""x"":625,""y"":134,""width"":435,""height"":464}","{""name"":""Gajar Ka Halwa""}"
Plate 1542.jpg,"{""name"":""rect"",""x"":363,""y"":349,""width"":340,""height"":324}","{""name"":""Gajar Ka Halwa""}"
Plate 1543.jpg,"{""name"":""rect"",""x"":61,""y"":196,""width"":288,""height"":280}","{""name"":""Gajar Ka Halwa""}"
Plate 1544.jpg,"{""name"":""rect"",""x"":408,""y"":369,""width"":242,""height"":243}","{""name"":""Gajar Ka Halwa""}"
Plate 1545.jpg,"{""name"":""rect"",""x"":488,""y"":331,""width"":197,""height"":202}","{""name"":""Gobhi Sabji""}"
Plate 1545.jpg,"{""name"":""rect"",""x"":58,""y"":356,""width"":206,""height"":202}","{""name"":""Dal""}"
Plate 1546.jpg,"{""name"":""rect"",""x"":319,""y"":380,""width"":235,""height"":239}","{""name"":""Gobhi Sabji""}"
Plate 1546.jpg,"{""name"":""rect"",""x"":82,""y"":360,""width"":198,""height"":177}","{""name"":""Salad""}"
Plate 1547.jpg,"{""name"":""rect"",""x"":137,""y"":284,""width"":321,""height"":275}","{""name"":""Gobhi Sabji""}"
Plate 1548.jpg,"{""name"":""rect"",""x"":167,""y"":357,""width"":243,""height"":224}","{""name"":""Gobhi Sabji""}"
Plate 1549.jpg,"{""name"":""rect"",""x"":409,""y"":100,""width"":154,""height"":168}","{""name"":""Gobhi Sabji""}"
Plate 1550.jpg,"{""name"":""rect"",""x"":329,""y"":50,""width"":355,""height"":369}","{""name"":""Gobhi Sabji""}"
Plate 1551.jpg,"{""name"":""rect"",""x"":49,""y"":473,""width"":599,""height"":593}","{""name"":""Lauki Masala""}"
Plate 1552.jpg,"{""name"":""rect"",""x"":295,""y"":53,""width"":339,""height"":254}","{""name"":""Lauki Masala""}"
Plate 1553.jpg,"{""name"":""rect"",""x"":280,""y"":52,""width"":915,""height"":926}","{""name"":""Lauki Masala""}"
Plate 1554.jpg,"{""name"":""rect"",""x"":291,""y"":36,""width"":748,""height"":632}","{""name"":""Lauki Masala""}"
Plate 1556.jpg,"{""name"":""rect"",""x"":103,""y"":724,""width"":874,""height"":538}","{""name"":""Lemon Rice""}"
Plate 1556.jpg,"{""name"":""rect"",""x"":609,""y"":301,""width"":520,""height"":407}","{""name"":""Papad""}"
Plate 1558.jpg,"{""name"":""rect"",""x"":99,""y"":456,""width"":455,""height"":417}","{""name"":""Lemon Rice""}"
Plate 1559.jpg,"{""name"":""rect"",""x"":425,""y"":629,""width"":458,""height"":438}","{""name"":""Lemon Rice""}"
Plate 1560.jpg,"{""name"":""rect"",""x"":326,""y"":628,""width"":458,""height"":384}","{""name"":""Lemon Rice""}"
Plate 1561.jpg,"{""name"":""rect"",""x"":76,""y"":903,""width"":1028,""height"":618}","{""name"":""Lemon Rice""}"
Plate 1562.jpg,"{""name"":""rect"",""x"":106,""y"":432,""width"":438,""height"":321}","{""name"":""Lemon Rice""}"
Plate 1563.jpg,"{""name"":""rect"",""x"":28,""y"":562,""width"":616,""height"":474}","{""name"":""Lemon Rice""}"
Plate 1563.jpg,"{""name"":""rect"",""x"":40,""y"":362,""width"":353,""height"":219}","{""name"":""Lemon Rice""}"
Plate 1564.jpg,"{""name"":""rect"",""x"":201,""y"":378,""width"":350,""height"":554}","{""name"":""Lemon Rice""}"
Plate 1565.jpg,"{""name"":""rect"",""x"":86,""y"":274,""width"":890,""height"":594}","{""name"":""Naan""}"
Plate 1566.jpg,"{""name"":""rect"",""x"":90,""y"":270,""width"":461,""height"":521}","{""name"":""Naan""}"
Plate 1567.jpg,"{""name"":""rect"",""x"":211,""y"":276,""width"":733,""height"":763}","{""name"":""Naan""}"
Plate 1568.jpg,"{""name"":""rect"",""x"":59,""y"":206,""width"":1043,""height"":1493}","{""name"":""Naan""}"
Plate 1569.jpg,"{""name"":""rect"",""x"":17,""y"":593,""width"":602,""height"":640}","{""name"":""Naan""}"
Plate 1569.jpg,"{""name"":""rect"",""x"":534,""y"":366,""width"":193,""height"":238}","{""name"":""Salad""}"
Plate 1570.jpg,"{""name"":""rect"",""x"":13,""y"":77,""width"":403,""height"":469}","{""name"":""Naan""}"
Plate 1570.jpg,"{""name"":""rect"",""x"":272,""y"":551,""width"":238,""height"":156}","{""name"":""Salad""}"
Plate 1571.jpg,"{""name"":""rect"",""x"":173,""y"":344,""width"":512,""height"":494}","{""name"":""Naan""}"
Plate 1573.jpg,"{""name"":""rect"",""x"":310,""y"":773,""width"":415,""height"":409}","{""name"":""Naan""}"
Plate 1574.jpg,"{""name"":""rect"",""x"":379,""y"":706,""width"":650,""height"":691}","{""name"":""Naan""}"
Plate 1575.jpg,"{""name"":""rect"",""x"":9,""y"":350,""width"":334,""height"":409}","{""name"":""Palak Paneer""}"
Plate 1576.jpg,"{""name"":""rect"",""x"":63,""y"":384,""width"":246,""height"":238}","{""name"":""Palak Paneer""}"
Plate 1577.jpg,"{""name"":""rect"",""x"":200,""y"":552,""width"":597,""height"":657}","{""name"":""Palak Paneer""}"
Plate 1578.jpg,"{""name"":""rect"",""x"":215,""y"":61,""width"":212,""height"":201}","{""name"":""Palak Paneer""}"
Plate 1579.jpg,"{""name"":""rect"",""x"":89,""y"":855,""width"":564,""height"":549}","{""name"":""Palak Paneer""}"
Plate 1579.jpg,"{""name"":""rect"",""x"":17,""y"":359,""width"":518,""height"":406}","{""name"":""Aloo Matar""}"
Plate 1580.jpg,"{""name"":""rect"",""x"":395,""y"":616,""width"":584,""height"":516}","{""name"":""Palak Paneer""}"
Plate 1580.jpg,"{""name"":""rect"",""x"":17,""y"":665,""width"":342,""height"":905}","{""name"":""Naan""}"
Plate 1581.jpg,"{""name"":""rect"",""x"":13,""y"":367,""width"":654,""height"":486}","{""name"":""Palak Paneer""}"
Plate 1582.jpg,"{""name"":""rect"",""x"":143,""y"":387,""width"":388,""height"":279}","{""name"":""Palak Paneer""}"
Plate 1583.jpg,"{""name"":""rect"",""x"":229,""y"":193,""width"":309,""height"":267}","{""name"":""Palak Paneer""}"
Plate 1584.jpg,"{""name"":""rect"",""x"":232,""y"":37,""width"":170,""height"":183}","{""name"":""Palak Paneer""}"
